league,season,date,year,month,day,time,score,home_team,away_team,home_formation,away_formation,venue,referee,file_path
germany_bundesliga,2017-2018,2017-11-25,2017,11,25,22:30,4 - 4,Dortmund,Schalke,3 - 4 - 3,3 - 4 - 3,Signal Iduna Park (Dortmund),Deniz Aytekin,database/Game_dataset/germany_bundesliga_2017-2018/2017-11-25_borussia-dortmund-schalke-04-bundesliga-2017-2018/2017-11-25_Dortmund_4-4_Schalke_hKbp5PlF.json
germany_bundesliga,2017-2018,2017-12-09,2017,12,09,22:30,1 - 2,Dortmund,Werder Bremen,4 - 1 - 2 - 3,4 - 1 - 2 - 1 - 2,Signal Iduna Park (Dortmund),Manuel Grafe,database/Game_dataset/germany_bundesliga_2017-2018/2017-12-09_borussia-dortmund-werder-bremen-bundesliga/2017-12-09_Dortmund_1-2_Werder_Bremen_t0ydJF9P.json
germany_bundesliga,2017-2018,2017-12-09,2017,12,09,22:30,0 - 1,Eintracht Frankfurt,Bayern Munich,3 - 4 - 3,4 - 1 - 2 - 3,Deutsche Bank Park (Frankfurt),Harm Osmers,database/Game_dataset/germany_bundesliga_2017-2018/2017-12-09_eintracht-frankfurt-bayern-munchen/2017-12-09_Eintracht_Frankfurt_0-1_Bayern_Munich_hhzzCX1a.json
germany_bundesliga,2017-2018,2017-12-16,2017,12,16,22:30,0 - 1,Stuttgart,Bayern Munich,3 - 4 - 2 - 1,4 - 1 - 2 - 3,MHPArena (Stuttgart),Patrick Ittrich,database/Game_dataset/germany_bundesliga_2017-2018/2017-12-16_vfb-stuttgart-bayern-munchen-bundesliga-2017-2018/2017-12-16_Stuttgart_0-1_Bayern_Munich_4vb5JzRM.json
germany_bundesliga,2017-2018,2018-02-03,2018,02,03,22:30,0 - 2,Mainz,Bayern Munich,4 - 2 - 3 - 1,4 - 1 - 2 - 3,Mewa Arena (Mainz),Soren Storks,database/Game_dataset/germany_bundesliga_2017-2018/2018-02-03_mainz-05-bayern-munchen-bundesliga-2017-2018/2018-02-03_Mainz_0-2_Bayern_Munich_CdkSaqVP.json
germany_bundesliga,2017-2018,2018-02-10,2018,02,10,01:30,2 - 1,Bayern Munich,Schalke,4 - 3 - 2 - 1,3 - 4 - 3,Allianz Arena (Munich),Tobias Stieler,database/Game_dataset/germany_bundesliga_2017-2018/2018-02-10_bayern-munchen-schalke-04-bundesliga-2017-2018/2018-02-11_Bayern_Munich_2-1_Schalke_8SzbfNhm.json
germany_bundesliga,2017-2018,2018-02-24,2018,02,24,22:30,0 - 0,Bayern Munich,Hertha Berlin,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Allianz Arena (Munich),Guido Winkmann,database/Game_dataset/germany_bundesliga_2017-2018/2018-02-24_bayern-munchen-hertha-berlin-bundesliga-2017-2018/2018-02-24_Bayern_Munich_0-0_Hertha_Berlin_d8D98DDc.json
germany_bundesliga,2017-2018,2018-03-10,2018,03,10,22:30,6 - 0,Bayern Munich,Hamburger SV,4 - 3 - 3,3 - 4 - 3,Allianz Arena (Munich),Christian Dingert,database/Game_dataset/germany_bundesliga_2017-2018/2018-03-10_bayern-munchen-hamburger-sv-bundesliga-2017-2018/2018-03-10_Bayern_Munich_6-0_Hamburger_SV_4GNoAQl2.json
germany_bundesliga,2017-2018,2018-03-17,2018,03,17,22:30,3 - 3,B. Monchengladbach,Hoffenheim,3 - 4 - 2 - 1,5 - 3 - 2,Borussia-Park (Mönchengladbach),Martin Petersen,database/Game_dataset/germany_bundesliga_2017-2018/2018-03-17_borussia-monchengladbach-1899-hoffenheim/2018-03-17_B._Monchengladbach_3-3_Hoffenheim_Y10CqRuL.json
germany_bundesliga,2017-2018,2018-03-18,2018,03,18,01:00,2 - 1,RB Leipzig,Bayern Munich,4 - 4 - 2,4 - 1 - 2 - 3,Red Bull Arena (Leipzig),Marco Fritz,database/Game_dataset/germany_bundesliga_2017-2018/2018-03-18_rb-leipzig-bayern-munchen-bundesliga/2018-03-19_RB_Leipzig_2-1_Bayern_Munich_OWILM3Y7.json
germany_bundesliga,2017-2018,2018-05-12,2018,05,12,21:30,1 - 4,Bayern Munich,Stuttgart,4 - 3 - 3,4 - 4 - 2,Allianz Arena (Munich),Sascha Stegemann,database/Game_dataset/germany_bundesliga_2017-2018/2018-05-12_bayern-munchen-vfb-stuttgart-bundesliga/2018-05-12_Bayern_Munich_1-4_Stuttgart_SY6cZPAp.json
germany_bundesliga,2018-2019,2018-08-24,2018,08,24,02:30,3 - 1,Bayern Munich,Hoffenheim,4 - 1 - 2 - 3,3 - 5 - 2,Allianz Arena (Munich),Bastian Dankert,database/Game_dataset/germany_bundesliga_2018-2019/2018-08-24_bayern-munchen-tsg-hoffenheim-bundesliga/2018-08-25_Bayern_Munich_3-1_Hoffenheim_n3BWdPe0.json
germany_bundesliga,2018-2019,2018-09-01,2018,09,01,00:30,0 - 3,Stuttgart,Bayern Munich,4 - 1 - 4 - 1,4 - 1 - 2 - 3,MHPArena (Stuttgart),Harm Osmers,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-01_vfb-stuttgart-bayern-munchen/2018-09-02_Stuttgart_0-3_Bayern_Munich_WC0kjEvo.json
germany_bundesliga,2018-2019,2018-09-14,2018,09,14,02:30,3 - 1,Dortmund,Eintracht Frankfurt,4 - 2 - 1 - 3,4 - 2 - 3 - 1,Signal Iduna Park (Dortmund),Benjamin Cortus,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-14_borussia-dortmund-eintracht-frankfurt/2018-09-15_Dortmund_3-1_Eintracht_Frankfurt_G0zgAZVG.json
germany_bundesliga,2018-2019,2018-09-15,2018,09,15,21:30,3 - 1,Bayern Munich,Bayer Leverkusen,4 - 3 - 3,3 - 4 - 3,Allianz Arena (Munich),Tobias Welz,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-15_bayern-munchen-bayer-leverkusen-bundesliga-2018-2019/2018-09-15_Bayern_Munich_3-1_Bayer_Leverkusen_xAykBFGA.json
germany_bundesliga,2018-2019,2018-09-22,2018,09,22,00:30,0 - 2,Schalke,Bayern Munich,3 - 4 - 1 - 2,4 - 1 - 2 - 3,Veltins Arena (Gelsenkirchen),Daniel Siebert,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-22_schalke-04-bayern-munchen-bundesliga-2018-2019/2018-09-23_Schalke_0-2_Bayern_Munich_U30SOYpA.json
germany_bundesliga,2018-2019,2018-09-23,2018,09,23,00:00,1 - 1,Eintracht Frankfurt,RB Leipzig,5 - 2 - 3,4 - 2 - 2 - 2,Deutsche Bank Park (Frankfurt),Felix Brych,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-23_eintracht-frankfurt-rb-leipzig/2018-09-24_Eintracht_Frankfurt_1-1_RB_Leipzig_px2aHjwp.json
germany_bundesliga,2018-2019,2018-09-25,2018,09,25,02:30,1 - 1,Bayern Munich,Augsburg,4 - 3 - 3,3 - 4 - 3,Allianz Arena (Munich),Soren Storks,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-25_bayern-munchen-fc-augsburg/2018-09-26_Bayern_Munich_1-1_Augsburg_2XnbxhF9.json
germany_bundesliga,2018-2019,2018-09-26,2018,09,26,02:30,7 - 0,Dortmund,Nurnberg,4 - 2 - 3 - 1,4 - 1 - 4 - 1,Signal Iduna Park (Dortmund),Patrick Ittrich,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-26_borussia-dortmund-1-fc-nurnberg/2018-09-27_Dortmund_7-0_Nurnberg_tOo2yCUF.json
germany_bundesliga,2018-2019,2018-09-28,2018,09,28,02:30,2 - 0,Hertha Berlin,Bayern Munich,4 - 2 - 3 - 1,4 - 3 - 3,Olympiastadion (Berlin),Marco Fritz,database/Game_dataset/germany_bundesliga_2018-2019/2018-09-28_hertha-bsc-bayern-munchen-bundesliga-2018-2019/2018-09-29_Hertha_Berlin_2-0_Bayern_Munich_fkjKsmik.json
germany_bundesliga,2018-2019,2018-10-06,2018,10,06,21:30,4 - 3,Dortmund,Augsburg,4 - 2 - 3 - 1,4 - 4 - 2,Signal Iduna Park (Dortmund),,database/Game_dataset/germany_bundesliga_2018-2019/2018-10-06_borussia-dortmund-fc-augsburg/2018-10-06_Dortmund_4-3_Augsburg_jwopVUOt.json
germany_bundesliga,2018-2019,2018-10-19,2018,10,19,02:30,7 - 1,Eintracht Frankfurt,Dusseldorf,3 - 5 - 2,5 - 3 - 2,Deutsche Bank Park (Frankfurt),Deniz Aytekin,database/Game_dataset/germany_bundesliga_2018-2019/2018-10-19_eintracht-frankfurt-fortuna-dusseldorf/2018-10-20_Eintracht_Frankfurt_7-1_Dusseldorf_AgtKs88n.json
germany_bundesliga,2018-2019,2018-11-10,2018,11,10,01:30,3 - 2,Dortmund,Bayern Munich,4 - 2 - 3 - 1,4 - 1 - 2 - 3,Signal Iduna Park (Dortmund),Manuel Grafe,database/Game_dataset/germany_bundesliga_2018-2019/2018-11-10_borussia-dortmund-bayern-munchen-bundesliga-2018-2019/2018-11-11_Dortmund_3-2_Bayern_Munich_fV9420jT.json
germany_bundesliga,2018-2019,2018-11-11,2018,11,11,22:30,3 - 0,RB Leipzig,Bayer Leverkusen,3 - 1 - 4 - 2,3 - 4 - 3,Red Bull Arena (Leipzig),Martin Petersen,database/Game_dataset/germany_bundesliga_2018-2019/2018-11-11_rb-leipzig-bayer-leverkusen/2018-11-11_RB_Leipzig_3-0_Bayer_Leverkusen_CAdWcKbp.json
germany_bundesliga,2018-2019,2018-11-24,2018,11,24,22:30,3 - 3,Bayern Munich,Dusseldorf,4 - 1 - 4 - 1,4 - 5 - 1,Allianz Arena (Munich),Sven Jablonski,database/Game_dataset/germany_bundesliga_2018-2019/2018-11-24_bayern-munchen-fortuna-dusseldorf/2018-11-24_Bayern_Munich_3-3_Dusseldorf_hID20DKr.json
germany_bundesliga,2018-2019,2018-12-08,2018,12,08,22:30,3 - 0,Bayern Munich,Nurnberg,4 - 2 - 3 - 1,4 - 4 - 2,Allianz Arena (Munich),Tobias Stieler,database/Game_dataset/germany_bundesliga_2018-2019/2018-12-08_bayern-munchen-1-fc-nurnberg-bundesliga-2018-2019/2018-12-08_Bayern_Munich_3-0_Nurnberg_IuPBRkJs.json
germany_bundesliga,2018-2019,2018-12-08,2018,12,08,22:30,1 - 2,Schalke,Dortmund,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Veltins Arena (Gelsenkirchen),Daniel Siebert,database/Game_dataset/germany_bundesliga_2018-2019/2018-12-08_schalke-04-borussia-dortmund-bundesliga-2018-2019/2018-12-08_Schalke_1-2_Dortmund_04EGQ9Ym.json
germany_bundesliga,2018-2019,2018-12-15,2018,12,15,22:30,0 - 4,Hannover,Bayern Munich,3 - 4 - 3,4 - 2 - 3 - 1,Heinz-von-Heiden-Arena (Hannover),Soren Storks,database/Game_dataset/germany_bundesliga_2018-2019/2018-12-15_hannover-96-bayern-munchen-bundesliga-2018-2019/2018-12-15_Hannover_0-4_Bayern_Munich_GEqEZ4HI.json
germany_bundesliga,2018-2019,2018-12-22,2018,12,22,01:30,0 - 3,Eintracht Frankfurt,Bayern Munich,5 - 3 - 2,4 - 3 - 3,Deutsche Bank Park (Frankfurt),Manuel Grafe,database/Game_dataset/germany_bundesliga_2018-2019/2018-12-22_eintracht-frankfurt-bayern-munchen-bundesliga-2018-2019/2018-12-23_Eintracht_Frankfurt_0-3_Bayern_Munich_YTtKlyNM.json
germany_bundesliga,2018-2019,2019-01-18,2019,01,18,03:30,1 - 3,Hoffenheim,Bayern Munich,5 - 3 - 2,4 - 2 - 1 - 3,PreZero Arena (Sinsheim),Tobias Welz,database/Game_dataset/germany_bundesliga_2018-2019/2019-01-18_tsg-hoffenheim-bayern-munchen-bundesliga-2018-2019/2019-01-19_Hoffenheim_1-3_Bayern_Munich_r3jqk5Y2.json
germany_bundesliga,2018-2019,2019-01-27,2019,01,27,01:00,0 - 4,Dusseldorf,RB Leipzig,4 - 3 - 3,4 - 3 - 3,Merkur Spiel-Arena (Düsseldorf),Robert Hartmann,database/Game_dataset/germany_bundesliga_2018-2019/2019-01-27_fortuna-dusseldorf-rb-leipzig/2019-01-28_Dusseldorf_0-4_RB_Leipzig_WnmEhvue.json
germany_bundesliga,2018-2019,2019-02-02,2019,02,02,22:30,3 - 1,Bayer Leverkusen,Bayern Munich,4 - 1 - 2 - 3,4 - 2 - 1 - 3,BayArena (Leverkusen),Tobias Stieler,database/Game_dataset/germany_bundesliga_2018-2019/2019-02-02_bayer-leverkusen-bayern-munchen-bundesliga-2018-2019/2019-02-02_Bayer_Leverkusen_3-1_Bayern_Munich_j36dF1n8.json
germany_bundesliga,2018-2019,2019-02-09,2019,02,09,22:30,3 - 3,Dortmund,Hoffenheim,4 - 2 - 3 - 1,3 - 3 - 2 - 2,Signal Iduna Park (Dortmund),Marco Fritz,database/Game_dataset/germany_bundesliga_2018-2019/2019-02-09_borussia-dortmund-tsg-hoffenheim/2019-02-09_Dortmund_3-3_Hoffenheim_Ctwh4yv7.json
germany_bundesliga,2018-2019,2019-02-15,2019,02,15,03:30,2 - 3,Augsburg,Bayern Munich,3 - 4 - 1 - 2,4 - 3 - 3,WWK Arena (Augsburg),Bibiana Steinhaus,database/Game_dataset/germany_bundesliga_2018-2019/2019-02-15_fc-augsburg-bayern-munchen-bundesliga-2018-2019/2019-02-16_Augsburg_2-3_Bayern_Munich_be6gM9ah.json
germany_bundesliga,2018-2019,2019-02-23,2019,02,23,22:30,1 - 0,Bayern Munich,Hertha Berlin,4 - 3 - 3,3 - 4 - 1 - 2,Allianz Arena (Munich),Harm Osmers,database/Game_dataset/germany_bundesliga_2018-2019/2019-02-23_bayern-munchen-hertha-berlin/2019-02-23_Bayern_Munich_1-0_Hertha_Berlin_YDb6J7qB.json
germany_bundesliga,2018-2019,2019-02-23,2019,02,23,22:30,0 - 3,B. Monchengladbach,Wolfsburg,4 - 3 - 3,4 - 3 - 3,Borussia-Park (Mönchengladbach),Robert Kampka,database/Game_dataset/germany_bundesliga_2018-2019/2019-02-23_borussia-monchengladbach-vfl-wolfsburg-bundesliga-2018-2019/2019-02-23_B._Monchengladbach_0-3_Wolfsburg_8p6IG5TT.json
germany_bundesliga,2018-2019,2019-02-24,2019,02,24,01:00,3 - 2,Dortmund,Bayer Leverkusen,4 - 2 - 3 - 1,4 - 1 - 2 - 3,Signal Iduna Park (Dortmund),Christian Dingert,database/Game_dataset/germany_bundesliga_2018-2019/2019-02-24_borussia-dortmund-bayer-leverkusen/2019-02-25_Dortmund_3-2_Bayer_Leverkusen_SzbAIRbH.json
germany_bundesliga,2018-2019,2019-03-02,2019,03,02,22:30,3 - 2,Eintracht Frankfurt,Hoffenheim,3 - 1 - 4 - 2,5 - 3 - 2,Deutsche Bank Park (Frankfurt),Manuel Grafe,database/Game_dataset/germany_bundesliga_2018-2019/2019-03-02_eintracht-frankfurt-tsg-hoffenheim/2019-03-02_Eintracht_Frankfurt_3-2_Hoffenheim_QshlUOcT.json
germany_bundesliga,2018-2019,2019-03-03,2019,03,03,22:30,5 - 1,Stuttgart,Hannover,5 - 3 - 2,3 - 4 - 3,MHPArena (Stuttgart),Bastian Dankert,database/Game_dataset/germany_bundesliga_2018-2019/2019-03-03_vfb-stuttgart-hannover-96/2019-03-03_Stuttgart_5-1_Hannover_nigpV4rN.json
germany_bundesliga,2018-2019,2019-03-09,2019,03,09,22:30,6 - 0,Bayern Munich,Wolfsburg,4 - 2 - 3 - 1,4 - 3 - 3,Allianz Arena (Munich),Sascha Stegemann,database/Game_dataset/germany_bundesliga_2018-2019/2019-03-09_bayern-munchen-vfl-wolfsburg-bundesliga-2018-2019/2019-03-09_Bayern_Munich_6-0_Wolfsburg_pnPEpprA.json
germany_bundesliga,2018-2019,2019-03-17,2019,03,17,20:30,1 - 3,Bayer Leverkusen,Werder Bremen,4 - 1 - 2 - 3,4 - 3 - 3,BayArena (Leverkusen),Deniz Aytekin,database/Game_dataset/germany_bundesliga_2018-2019/2019-03-17_bayer-leverkusen-werder-bremen-bundesliga/2019-03-17_Bayer_Leverkusen_1-3_Werder_Bremen_CEGPuedr.json
germany_bundesliga,2018-2019,2019-03-30,2019,03,30,22:30,1 - 1,Freiburg,Bayern Munich,4 - 4 - 2,4 - 1 - 2 - 3,Dreisamstadion (Freiburg),Christian Dingert,database/Game_dataset/germany_bundesliga_2018-2019/2019-03-30_sc-freiburg-bayern-munchen-bundesliga/2019-03-30_Freiburg_1-1_Bayern_Munich_YmXJkWP6.json
germany_bundesliga,2018-2019,2019-04-06,2019,04,06,21:30,2 - 4,Bayer Leverkusen,RB Leipzig,4 - 1 - 2 - 3,4 - 4 - 2,BayArena (Leverkusen),Tobias Welz,database/Game_dataset/germany_bundesliga_2018-2019/2019-04-06_bayer-leverkusen-rb-leipzig-bundesliga/2019-04-06_Bayer_Leverkusen_2-4_RB_Leipzig_QwIZ6Xfs.json
germany_bundesliga,2018-2019,2019-04-06,2019,04,06,00:30,5 - 0,Bayern Munich,Dortmund,4 - 1 - 2 - 3,4 - 2 - 3 - 1,Allianz Arena (Munich),Manuel Grafe,database/Game_dataset/germany_bundesliga_2018-2019/2019-04-06_bayern-munchen-borussia-dortmund-bundesliga-2018-2019/2019-04-07_Bayern_Munich_5-0_Dortmund_rJEACgXJ.json
germany_bundesliga,2018-2019,2019-04-14,2019,04,14,21:30,1 - 4,Dusseldorf,Bayern Munich,4 - 1 - 4 - 1,4 - 4 - 2,Merkur Spiel-Arena (Düsseldorf),Felix Zwayer,database/Game_dataset/germany_bundesliga_2018-2019/2019-04-14_fortuna-dusseldorf-bayern-munchen-bundesliga/2019-04-14_Dusseldorf_1-4_Bayern_Munich_UDZUay5B.json
germany_bundesliga,2018-2019,2019-04-20,2019,04,20,21:30,1 - 0,Bayern Munich,Werder Bremen,4 - 4 - 2,4 - 3 - 1 - 2,Allianz Arena (Munich),Tobias Welz,database/Game_dataset/germany_bundesliga_2018-2019/2019-04-20_bayern-munchen-werder-bremen-bundesliga-2018-2019/2019-04-20_Bayern_Munich_1-0_Werder_Bremen_QuTwbFZN.json
germany_bundesliga,2018-2019,2019-04-27,2019,04,27,21:30,2 - 4,Dortmund,Schalke,4 - 2 - 3 - 1,3 - 5 - 2,Signal Iduna Park (Dortmund),Felix Zwayer,database/Game_dataset/germany_bundesliga_2018-2019/2019-04-27_borussia-dortmund-schalke-04-bundesliga-2018-2019/2019-04-27_Dortmund_2-4_Schalke_joeqF7AF.json
germany_bundesliga,2018-2019,2019-04-28,2019,04,28,00:00,1 - 1,Nurnberg,Bayern Munich,4 - 4 - 1 - 1,4 - 3 - 3,Max-Morlock-Stadion (Nuremberg),Tobias Stieler,database/Game_dataset/germany_bundesliga_2018-2019/2019-04-28_1-fc-nurnberg-bayern-munchen-bundesliga/2019-04-29_Nurnberg_1-1_Bayern_Munich_rLiyHTu3.json
germany_bundesliga,2018-2019,2019-05-05,2019,05,05,00:00,6 - 1,Bayer Leverkusen,Eintracht Frankfurt,4 - 1 - 2 - 3,3 - 4 - 2 - 1,BayArena (Leverkusen),Referee Robert Hartmann,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-05_bayer-leverkusen-eintracht-frankfurt/2019-05-06_Bayer_Leverkusen_6-1_Eintracht_Frankfurt_A56K6qIe.json
germany_bundesliga,2018-2019,2019-05-11,2019,05,11,21:30,0 - 0,RB Leipzig,Bayern Munich,4 - 1 - 2 - 1 - 2,4 - 2 - 3 - 1,Red Bull Arena (Leipzig),Manuel Grafe,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-11_rb-leipzig-bayern-munchen-bundesliga-2018-2019/2019-05-11_RB_Leipzig_0-0_Bayern_Munich_dMU1JM11.json
germany_bundesliga,2018-2019,2019-05-11,2019,05,11,21:30,3 - 2,Dortmund,Dusseldorf,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Signal Iduna Park (Dortmund),Tobias Stieler,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-11_borussia-dortmund-fortuna-dusseldorf/2019-05-11_Dortmund_3-2_Dusseldorf_jPRgLrXl.json
germany_bundesliga,2018-2019,2019-05-18,2019,05,18,21:30,0 - 2,B. Monchengladbach,Dortmund,4 - 3 - 3,4 - 2 - 3 - 1,Borussia-Park (Mönchengladbach),Manuel Grafe,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-18_borussia-monchengladbach-borussia-dortmund-bundesliga/2019-05-18_B._Monchengladbach_0-2_Dortmund_jqjyYLGf.json
germany_bundesliga,2018-2019,2019-05-18,2019,05,18,21:30,5 - 1,Bayern Munich,Eintracht Frankfurt,4 - 2 - 1 - 3,3 - 4 - 1 - 2,Allianz Arena (Munich),Sascha Stegemann,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-18_bayern-munchen-eintracht-frankfurt-bundesliga-2018-2019/2019-05-18_Bayern_Munich_5-1_Eintracht_Frankfurt_4SiTZsnr.json
germany_bundesliga,2018-2019,2019-05-23,2019,05,23,02:30,2 - 2,Stuttgart,Union Berlin,4 - 2 - 3 - 1,4 - 1 - 2 - 3,MHPArena (Stuttgart),Bastian Dankert,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-23_vfb-stuttgart-union-berlin/2019-05-24_Stuttgart_2-2_Union_Berlin_Uk9UwqMG.json
germany_bundesliga,2018-2019,2019-05-27,2019,05,27,02:30,0 - 0,WinnerUnion Berlin,Stuttgart,4 - 1 - 2 - 3,4 - 3 - 3,Stadion An der Alten Försterei (Berlin),Christian Dingert,database/Game_dataset/germany_bundesliga_2018-2019/2019-05-27_union-berlin-vfb-stuttgart/2019-05-28_WinnerUnion_Berlin_0-0_Stuttgart_CEbZx3yN.json
germany_bundesliga,2019-2020,2019-08-16,2019,08,16,02:30,2 - 2,Bayern Munich,Hertha Berlin,4 - 1 - 2 - 3,3 - 4 - 1 - 2,Allianz Arena (Munich),Harm Osmers,database/Game_dataset/germany_bundesliga_2019-2020/2019-08-16_bayern-munchen-hertha-berlin-bundesliga/2019-08-17_Bayern_Munich_2-2_Hertha_Berlin_Sz0NhynO.json
germany_bundesliga,2019-2020,2019-08-17,2019,08,17,00:30,0 - 0,B. Monchengladbach,Schalke,4 - 1 - 2 - 1 - 2,4 - 2 - 3 - 1,Borussia-Park (Mönchengladbach),Felix Brych,database/Game_dataset/germany_bundesliga_2019-2020/2019-08-17_borussia-monchengladbach-schalke-04-bundesliga/2019-08-18_B._Monchengladbach_0-0_Schalke_phUyCbnn.json
germany_bundesliga,2019-2020,2019-08-24,2019,08,24,21:30,1 - 3,Mainz,B. Monchengladbach,4 - 3 - 1 - 2,4 - 3 - 1 - 2,Mewa Arena (Mainz),,database/Game_dataset/germany_bundesliga_2019-2020/2019-08-24_mainz-05-borussia-monchengladbach/2019-08-24_Mainz_1-3_B._Monchengladbach_xr9UYDIt.json
germany_bundesliga,2019-2020,2019-08-31,2019,08,31,00:30,3 - 1,Union Berlin,Dortmund,4 - 4 - 2,4 - 2 - 3 - 1,Stadion An der Alten Försterei (Berlin),Felix Brych,database/Game_dataset/germany_bundesliga_2019-2020/2019-08-31_union-berlin-borussia-dortmund/2019-09-01_Union_Berlin_3-1_Dortmund_KQQKqVWb.json
germany_bundesliga,2019-2020,2019-09-14,2019,09,14,21:30,4 - 0,Dortmund,Bayer Leverkusen,4 - 2 - 3 - 1,4 - 2 - 3 - 1,Signal Iduna Park (Dortmund),Daniel Siebert,database/Game_dataset/germany_bundesliga_2019-2020/2019-09-14_borussia-dortmund-bayer-leverkusen-bundesliga/2019-09-14_Dortmund_4-0_Bayer_Leverkusen_GxlcuycA.json
germany_bundesliga,2019-2020,2019-09-23,2019,09,23,02:30,1 - 1,Wolfsburg,Hoffenheim,3 - 4 - 3,3 - 1 - 4 - 2,Volkswagen Arena (Wolfsburg),Benjamin Cortus,database/Game_dataset/germany_bundesliga_2019-2020/2019-09-23_vfl-wolfsburg-tsg-hoffenheim/2019-09-24_Wolfsburg_1-1_Hoffenheim_ny58xZtT.json
germany_bundesliga,2019-2020,2019-10-05,2019,10,05,21:30,1 - 2,Bayern Munich,Hoffenheim,4 - 2 - 3 - 1,4 - 1 - 4 - 1,Allianz Arena (Munich),Tobias Stieler,database/Game_dataset/germany_bundesliga_2019-2020/2019-10-05_bayern-munchen-tsg-hoffenheim-bundesliga-2019-2020/2019-10-05_Bayern_Munich_1-2_Hoffenheim_Aymh7pnK.json
germany_bundesliga,2019-2020,2019-11-02,2019,11,02,22:30,5 - 1,Eintracht Frankfurt,Bayern Munich,3 - 1 - 4 - 2,4 - 2 - 3 - 1,Deutsche Bank Park (Frankfurt),Markus Schmidt,database/Game_dataset/germany_bundesliga_2019-2020/2019-11-02_eintracht-frankfurt-bayern-munchen-bundesliga-2019-2020/2019-11-02_Eintracht_Frankfurt_5-1_Bayern_Munich_GCrtRvwg.json
germany_bundesliga,2019-2020,2019-11-09,2019,11,09,01:30,4 - 0,Bayern Munich,Dortmund,4 - 3 - 3,4 - 2 - 3 - 1,Allianz Arena (Munich),Felix Zwayer,database/Game_dataset/germany_bundesliga_2019-2020/2019-11-09_bayern-munchen-borussia-dortmund-bundesliga-2019-2020/2019-11-10_Bayern_Munich_4-0_Dortmund_Ghx3Jmyp.json
germany_bundesliga,2019-2020,2019-11-22,2019,11,22,03:30,3 - 3,Dortmund,Paderborn,4 - 2 - 3 - 1,4 - 4 - 2,Signal Iduna Park (Dortmund),Christian Dingert,database/Game_dataset/germany_bundesliga_2019-2020/2019-11-22_borussia-dortmund-sc-paderborn/2019-11-23_Dortmund_3-3_Paderborn_xOEZW65q.json
germany_bundesliga,2019-2020,2019-11-23,2019,11,23,22:30,2 - 0,Union Berlin,B. Monchengladbach,3 - 4 - 1 - 2,4 - 2 - 1 - 3,Stadion An der Alten Försterei (Berlin),Felix Brych,database/Game_dataset/germany_bundesliga_2019-2020/2019-11-23_union-berlin-borussia-monchengladbach/2019-11-23_Union_Berlin_2-0_B._Monchengladbach_Wtx7ymcS.json
germany_bundesliga,2019-2020,2019-11-23,2019,11,23,22:30,0 - 4,Dusseldorf,Bayern Munich,4 - 2 - 3 - 1,4 - 1 - 2 - 3,Merkur Spiel-Arena (Düsseldorf),Frank Willenborg,database/Game_dataset/germany_bundesliga_2019-2020/2019-11-23_fortuna-dusseldorf-bayern-munchen-bundesliga-2019-2020/2019-11-23_Dusseldorf_0-4_Bayern_Munich_lbtntBrc.json
germany_bundesliga,2019-2020,2019-11-30,2019,11,30,01:30,1 - 2,Bayern Munich,Bayer Leverkusen,4 - 3 - 3,4 - 2 - 3 - 1,Allianz Arena (Munich),Guido Winkmann,database/Game_dataset/germany_bundesliga_2019-2020/2019-11-30_bayern-munchen-bayer-leverkusen-bundesliga-2019-2020/2019-12-01_Bayern_Munich_1-2_Bayer_Leverkusen_UHwDpQZr.json
germany_bundesliga,2019-2020,2019-12-07,2019,12,07,22:30,2 - 1,B. Monchengladbach,Bayern Munich,4 - 1 - 2 - 1 - 2,4 - 3 - 3,Borussia-Park (Mönchengladbach),Marco Fritz,database/Game_dataset/germany_bundesliga_2019-2020/2019-12-07_borussia-monchengladbach-bayern-munchen-bundesliga-2019-2020/2019-12-07_B._Monchengladbach_2-1_Bayern_Munich_bBpTtrZ7.json
germany_bundesliga,2019-2020,2019-12-14,2019,12,14,22:30,6 - 1,Bayern Munich,Werder Bremen,4 - 2 - 1 - 3,5 - 3 - 2,Allianz Arena (Munich),Robert Schroder,database/Game_dataset/germany_bundesliga_2019-2020/2019-12-14_bayern-munchen-werder-bremen-bundesliga-2019-2020/2019-12-14_Bayern_Munich_6-1_Werder_Bremen_bB6bdNYf.json
